0.6957817772575826	0.6917079319020837	1.1801517401546275	1.2940870731441898	1.2670482520870718	1.6079010744377358	1.841638345546157	1.837080993494845	2.0050685571773292	1.7581365284180392	1.4718516837536815	1.2732576541403455	0.7775545770390151
1.3185116036811992	0.9481323277293796	1.2446697294286098	1.1621286130225972	1.239176261198466	1.7096990980011666	1.2935559770381146	0.5772139216679999	1.3477556395183088	1.4637386677623234	1.0378607116683467	0.9829500018185044	0.7094768254275818
1.5308226512586325	1.0540963003842678	1.4700947292647781	1.4964063776189325	1.3776068887089998	1.5101087544968106	1.0727700237786348	0.41303053686187097	0.9659859816908114	1.7274428000915953	1.427011715517511	1.3088496581921825	1.023177610064371
1.7069778995446936	1.419421544283529	1.6913764742442403	1.4754038653222379	1.1044417944579605	1.1991067246313794	0.22250619438291744	-0.2386482023876092	0.2763976370679089	1.4453251589259604	1.3815173087489558	1.306745513239297	1.256609080909757
1.9888178008560367	1.3959824743035434	0.9551606545211975	0.22656313011874513	1.3633285780117717	1.7283048838195592	1.1522302564196223	1.3443844726673313	1.4361655666064654	1.1869568151832486	1.31450214852102	1.2604264245160426	1.4274278993975509
1.8589463860892728	0.6209218068899583	0.4433031862336248	-0.20549844258018812	1.3827765560086542	1.4650271953147385	1.506115762592509	1.4032645046629841	1.6240884314494743	1.2366481871119874	1.5160207001065324	1.3450242465680449	1.6217069804859348
1.8320326312217914	1.2133869660050345	1.0252449094275942	0.23100497376920648	1.1470886378386533	1.259002537771737	1.4223191384621652	1.1763997777226052	1.4183619541346604	1.3232103748801511	1.537108563033992	1.2480118021719773	1.754583003117936
1.628944332294993	1.7180214818606223	1.5323340679628596	1.2121212566617925	1.8284197550107508	1.459938623709775	1.5299721685008902	1.3602603874273878	1.383748879909544	1.3317488330057903	1.3806434905922096	1.147006672729899	1.8673006279006743
1.2683158285165677	1.291597014258597	1.400250199453811	1.0111174368918863	1.3512267995309937	1.2938218194410636	1.1754255176417476	1.5848063210510661	1.3761227868628703	1.4250567996505001	1.5078897796759552	1.3333688599884792	1.9748116459721683
1.2424006532956837	1.1290151922563667	1.5009633210139592	1.4607298014651067	0.31012364021023797	-0.20662424606138563	0.2716470902758438	1.2820124306893792	1.1351932402047955	1.2980703734016028	1.3568247344356013	1.1446329041749619	1.7173399513862093
1.2084512777393757	1.226364048437027	1.4967823382668968	1.694900500714894	0.9770284191831217	0.3964495552654186	0.9335186361142698	1.510295749066215	1.5196315226700827	1.5074499003619173	1.4684009155162905	1.2103000924697889	1.6173113887135067
0.7592372468906952	0.9349929103180717	1.065036375399284	1.3696176203292227	1.3586452856210918	0.7012985596426908	1.2847257337588878	1.6616794921970128	1.2515503963468637	1.1076743632242427	1.2057165163849537	1.0250477641160718	1.2386896358803638
0.6548374860116473	1.257555375359305	1.590169831149814	1.75054942127961	1.9428016102387997	1.8416143177606024	1.8465664290902717	1.6064783453840286	1.284920339040982	1.2899717399269415	1.1899565748376424	0.7264059106224698	0.6041113707509725
